firmaid,company_name,business_label,street,postal_code,city,address,phones,email,all_emails,website,all_websites,states_seen,wko_state_record_count,profile_url
add5c503-f1ba-4b5e-9811-2c6c38d3cb6f,Alwog-Allgemeine Wohnbaugesellschaft m.b.H.,,Naglergasse 10,8010,Graz,Naglergasse 10 8010 Graz,+43%20(0316)%2032%2025%2039,alwog@aon.at,alwog@aon.at,,,steiermark,1,https://firmen.wko.at/alwog-allgemeine-wohnbaugesellschaft-mbh/steiermark/?firmaid=add5c503-f1ba-4b5e-9811-2c6c38d3cb6f&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
1ff97577-93ea-4e64-b538-0843abd79b60,Ambacher Real Estate GmbH,http://www.ambacher.net,Stiglitzgasse 8,1130,Wien,Stiglitzgasse 8 1130 Wien,+43%20699%2010%2032%2072%2033,eva.ambacher@ambacher.net,eva.ambacher@ambacher.net,http://www.ambacher.net/,http://www.ambacher.net/,wien,1,https://firmen.wko.at/ambacher-real-estate-gmbh-ambacher-real-estate-gmbh/wien/?firmaid=1ff97577-93ea-4e64-b538-0843abd79b60&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
17be7b8e-2aed-4168-982c-72c23b7a0fb8,AMLAK Liegenschaftsgesellschaft m.b.H.,Entwicklung und Verwaltung eigener Liegenschaften,Wickenburggasse 17/11,1080,Wien,Wickenburggasse 17/11 1080 Wien,01%204067944-0,office@amlak.at,office@amlak.at,https://www.amlak.at/,https://www.amlak.at/,wien,1,https://firmen.wko.at/amlak-liegenschaftsgesellschaft-mbh-entwicklung-und-verwaltung-eigener-liegenschaften/wien/?firmaid=17be7b8e-2aed-4168-982c-72c23b7a0fb8&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
8c5b93d0-6cfd-48d8-9444-2151f85c8aed,AMON GmbH,,Neubaugasse 50,8020,Graz,Neubaugasse 50 8020 Graz,,,,,,steiermark,1,https://firmen.wko.at/amon-gmbh/steiermark/?firmaid=8c5b93d0-6cfd-48d8-9444-2151f85c8aed&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
7fa8838b-9406-484a-b25c-bc35dd211b95,AMOS-TIK Handelsgesellschaft m.b.H.,www.amostik.at,Weißgerberlände 16,1030,Wien,Weißgerberlände 16 1030 Wien,01%20409%2018%2068,alga@ins.at,alga@ins.at,http://www.amostik.at/,http://www.amostik.at/,wien,1,https://firmen.wko.at/amos-tik-handelsgesellschaft-mbh/wien/?firmaid=7fa8838b-9406-484a-b25c-bc35dd211b95&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
63fc7042-9805-4721-b22b-c6182d03a197,Andreas Brunner,,Hölzlfeld 1,6365,Kirchberg in Tirol,Hölzlfeld 1 6365 Kirchberg in Tirol,05357/40%2086 | 0664/28%2050%20886,a.brunner@tirol.com,a.brunner@tirol.com,,,tirol,1,https://firmen.wko.at/andreas-brunner/tirol/?firmaid=63fc7042-9805-4721-b22b-c6182d03a197&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
01b754e5-2dbd-4cf9-94ab-3f4faa0c1567,Andreas Forster,,Margaritenweg 23b,2384,Breitenfurt bei Wien,Margaritenweg 23b 2384 Breitenfurt bei Wien,+43%202239%2034179 | +43%20699%201224%202957,,,,,niederösterreich,1,https://firmen.wko.at/andreas-forster/nieder%c3%b6sterreich/?firmaid=01b754e5-2dbd-4cf9-94ab-3f4faa0c1567&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
2004b0cd-db42-408f-a29e-8ecb22341ac0,Andreas Macheiner,,Hauptstraße 182,2722,Weikersdorf am Steinfelde,Hauptstraße 182 2722 Weikersdorf am Steinfelde,,,,,,niederösterreich,1,https://firmen.wko.at/andreas-macheiner/nieder%c3%b6sterreich/?firmaid=2004b0cd-db42-408f-a29e-8ecb22341ac0&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
3e38102a-c96e-4aea-94d9-34907293a9da,"Andreas Nobitschek, MSc, MLS",,Speisinger Straße 244,1230,Wien,Speisinger Straße 244 1230 Wien,,,,,,wien,1,https://firmen.wko.at/andreas-nobitschek-msc-mls/wien/?firmaid=3e38102a-c96e-4aea-94d9-34907293a9da&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
465ed77c-5f49-4ded-b5b6-d0961528d312,Andreas Reitsammer,,Keltenweg 7,5081,Anif,Keltenweg 7 5081 Anif,,,,,,salzburg,1,https://firmen.wko.at/andreas-reitsammer/salzburg/?firmaid=465ed77c-5f49-4ded-b5b6-d0961528d312&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
2971998b-c21a-405c-912c-4693d3010fa5,Andreas Reitsammer,,Salzburgerstraße 104,5400,Hallein,Salzburgerstraße 104 5400 Hallein,,,,,,salzburg,1,https://firmen.wko.at/andreas-reitsammer/salzburg/?firmaid=2971998b-c21a-405c-912c-4693d3010fa5&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
0f35b7bb-e607-44f1-8794-77c78c96454a,Andreas Wetzer Immo-Consulting e.U.,,Leharweg 1,5162,Obertrum am See,Leharweg 1 5162 Obertrum am See,,,,,,salzburg,1,https://firmen.wko.at/andreas-wetzer-immo-consulting-eu/salzburg/?firmaid=0f35b7bb-e607-44f1-8794-77c78c96454a&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
34c74035-77d1-419e-8d94-0040ccc670a1,Angela Edeltraut Staneck,,Kaiserweg 5/Top 1,6352,Ellmau,Kaiserweg 5/Top 1 6352 Ellmau,,,,,,tirol,1,https://firmen.wko.at/angela-edeltraut-staneck/tirol/?firmaid=34c74035-77d1-419e-8d94-0040ccc670a1&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
29d2d61a-554a-47d1-bcb6-58d326936f7f,Angelika Dengel-Holzer,Angelika Dengel Immobilien,Föhrenwald 64,6352,Ellmau,Föhrenwald 64 6352 Ellmau,+43(0)664%20224%2053%2022,info@ihremaklerin.net,info@ihremaklerin.net,http://www.ihremaklerin.net/,http://www.ihremaklerin.net/,tirol,1,https://firmen.wko.at/angelika-dengel-holzer-angelika-dengel-immobilien/tirol/?firmaid=29d2d61a-554a-47d1-bcb6-58d326936f7f&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
3445c981-311b-4f42-a886-08a18757354f,Angelika Trappel,,Obere Bahngasse 24/5,1030,Wien,Obere Bahngasse 24/5 1030 Wien,,,,,,wien,1,https://firmen.wko.at/angelika-trappel/wien/?firmaid=3445c981-311b-4f42-a886-08a18757354f&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
e6cd649e-f1fd-4a6c-b7d3-8709252d7005,Anker - Immobilien Gesellschaft m.b.H.,"Wir beraten Sie professionell in allen Immobilienfragen, wir",Mosergasse 5,1090,Wien,Mosergasse 5 1090 Wien,+43(01)512%2001%2027,office@anker-immobilien.at,office@anker-immobilien.at,http://www.anker-immobilien.at/de/home,http://www.anker-immobilien.at/de/home,wien,1,https://firmen.wko.at/anker-immobilien-gesellschaft-mbh-wir-beraten-sie-professionell-in-allen-immobilienfragen-wir/wien/?firmaid=e6cd649e-f1fd-4a6c-b7d3-8709252d7005&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
7b7f0120-ddd5-406a-b97b-677e8836d42a,Anna Isabella Hoffmann-Gudehus,Hoffmann Immobilien,Neue-Welt-Höhe 44c/2,8042,Graz,Neue-Welt-Höhe 44c/2 8042 Graz,+43%20(0)316%2082%2038%2082,office@hoffmann-immobilien.at,office@hoffmann-immobilien.at,http://www.hoffmann-immobilien.at/,http://www.hoffmann-immobilien.at/,steiermark,1,https://firmen.wko.at/anna-isabella-hoffmann-gudehus-hoffmann-immobilien/steiermark/?firmaid=7b7f0120-ddd5-406a-b97b-677e8836d42a&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
2f400752-1c1a-48a3-90a6-38ce65c37833,Anna Maria Olischar,ciao05@hotmail.com,Kalvarienberggasse 65,1170,Wien,Kalvarienberggasse 65 1170 Wien,01/406%2043%2039-0,ciao05@hotmail.com%20,ciao05@hotmail.com%20,,,wien,1,https://firmen.wko.at/anna-maria-olischar/wien/?firmaid=2f400752-1c1a-48a3-90a6-38ce65c37833&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
6465fb79-f820-456d-a1a0-81a3d544d84f,Anton Wolfgang Habersack,,"Roseggerstraße 11, Tür 2",8670,Krieglach,"Roseggerstraße 11, Tür 2 8670 Krieglach",+43%20(0)3855-24%2063,,,,,steiermark,1,https://firmen.wko.at/anton-wolfgang-habersack/steiermark/?firmaid=6465fb79-f820-456d-a1a0-81a3d544d84f&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
a8959ada-2dd8-4709-bf00-820c6fee82b9,AP Immobilienberatung GmbH,0664/,Schützenweg 18,6134,Vomp,Schützenweg 18 6134 Vomp,0512/364%20101 | 0664/%20,ap.immob@aon.at,ap.immob@aon.at,http://www.ap-immobilien.at/,http://www.ap-immobilien.at/,tirol,1,https://firmen.wko.at/ap-immobilienberatung-gmbh/tirol/?firmaid=a8959ada-2dd8-4709-bf00-820c6fee82b9&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
c9f86de5-7380-41c6-b43b-08d902f1f8f6,APCOA Austria GmbH,http://www.apcoa.at/,Landstraßer Hauptstraße 146/13A,1030,Wien,Landstraßer Hauptstraße 146/13A 1030 Wien,,,,http://www.apcoa.at/,http://www.apcoa.at/,wien,1,https://firmen.wko.at/apcoa-austria-gmbh/wien/?firmaid=c9f86de5-7380-41c6-b43b-08d902f1f8f6&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
6683c19a-23bc-43ca-b6a0-42dc60a2bb9f,APF Beratungs GmbH & Co KG,,Säulengasse 13/10,1090,Wien,Säulengasse 13/10 1090 Wien,,,,,,wien,1,https://firmen.wko.at/apf-beratungs-gmbh-und-co-kg/wien/?firmaid=6683c19a-23bc-43ca-b6a0-42dc60a2bb9f&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
96b9194f-5ed2-40e1-beee-3c212289a670,APIS Immobilienservice e.U.,,Schöcklblickstraße 8,8062,Kumberg,Schöcklblickstraße 8 8062 Kumberg,,,,,,steiermark,1,https://firmen.wko.at/apis-immobilienservice-eu/steiermark/?firmaid=96b9194f-5ed2-40e1-beee-3c212289a670&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
3f74eb15-3501-4785-8c29-1830a3220ef3,APL Immobilientreuhand GmbH,,Tilgnergasse 1,2380,Perchtoldsdorf,Tilgnergasse 1 2380 Perchtoldsdorf,,,,,,niederösterreich,1,https://firmen.wko.at/apl-immobilientreuhand-gmbh/nieder%c3%b6sterreich/?firmaid=3f74eb15-3501-4785-8c29-1830a3220ef3&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
0c7fae37-ce34-4376-be1a-e8458a034c13,Apleona Real Estate AT GmbH,https://www.realestate.apleona.at,Bauernmarkt 12,1010,Wien,Bauernmarkt 12 1010 Wien,,office.realestate.at@apleona.com,office.realestate.at@apleona.com,https://www.realestate.apleona.at/,https://www.realestate.apleona.at/,wien,1,https://firmen.wko.at/apleona-real-estate-at-gmbh/wien/?firmaid=0c7fae37-ce34-4376-be1a-e8458a034c13&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
a0a8d2db-eb30-4032-b4e4-3f0b0739a318,APPL-IMPULS Verwaltungs & Handels GmbH.,APPL - IMPULS IMMOBILIEN,Promenade 2,3400,Klosterneuburg,Promenade 2 3400 Klosterneuburg,,,,,,niederösterreich,1,https://firmen.wko.at/appl-impuls-verwaltungs-und-handels-gmbh-appl-impuls-immobilien/nieder%c3%b6sterreich/?firmaid=a0a8d2db-eb30-4032-b4e4-3f0b0739a318&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
dbaca477-e1a8-4620-a2a1-57392b1062ca,APPM - PROPERTY MANAGEMENT GMBH,Immobilienverwaltung,Mittermayergasse 4/3,1130,Wien,Mittermayergasse 4/3 1130 Wien,+43%201%20877%2066%2060,office@hv13.at,office@hv13.at,http://www.hv13.at/,http://www.hv13.at/,wien,1,https://firmen.wko.at/appm-property-management-gmbh-immobilienverwaltung/wien/?firmaid=dbaca477-e1a8-4620-a2a1-57392b1062ca&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
c878d29a-f6b4-4385-847f-064100e07bdf,AR AUSTREAL Immobilien e.U.,,Franz-Josefs-Kai 23/Top 13,1010,Wien,Franz-Josefs-Kai 23/Top 13 1010 Wien,,,,,,wien,1,https://firmen.wko.at/ar-austreal-immobilien-eu/wien/?firmaid=c878d29a-f6b4-4385-847f-064100e07bdf&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
23011ab4-401c-4328-bc92-cfc5a4165ecb,AR AUSTREAL Immobilien e.U.,,Dammstraße 19/1,1200,Wien,Dammstraße 19/1 1200 Wien,,,,,,wien,1,https://firmen.wko.at/ar-austreal-immobilien-eu/wien/?firmaid=23011ab4-401c-4328-bc92-cfc5a4165ecb&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
98498fac-9583-41b8-b4dc-a8a451b53b43,AR Immobilien GmbH,,Vogelweiderstraße 10A,6300,Wörgl,Vogelweiderstraße 10A 6300 Wörgl,,,,,,tirol,1,https://firmen.wko.at/ar-immobilien-gmbh/tirol/?firmaid=98498fac-9583-41b8-b4dc-a8a451b53b43&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
68141e8a-9692-413c-b01c-6f552216f00c,ARCHIONIC Immobilien GmbH,,Sierninger Straße 56-58,4400,Steyr,Sierninger Straße 56-58 4400 Steyr,,,,,,oberösterreich,1,https://firmen.wko.at/archionic-immobilien-gmbh/ober%c3%b6sterreich/?firmaid=68141e8a-9692-413c-b01c-6f552216f00c&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
846acdbd-8bd2-471c-a232-6c9eb6d664a3,ARCTOS Immobilien Services GmbH & Co KG,,"Hauptplatz 10, Top 1",8280,Fürstenfeld,"Hauptplatz 10, Top 1 8280 Fürstenfeld",,,,,,steiermark,1,https://firmen.wko.at/arctos-immobilien-services-gmbh-und-co-kg/steiermark/?firmaid=846acdbd-8bd2-471c-a232-6c9eb6d664a3&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
73010a1e-53bf-44ef-9fc9-3a395ed8bd8d,ARE Austrian Real Estate Development GmbH,,Trabrennstraße 2B,1020,Wien,Trabrennstraße 2B 1020 Wien,,,,,,wien,1,https://firmen.wko.at/are-austrian-real-estate-development-gmbh/wien/?firmaid=73010a1e-53bf-44ef-9fc9-3a395ed8bd8d&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
573b6f83-edf7-426a-a221-24abf3755208,AReal Immobilientreuhand GmbH,Immobilientreuhänder,Lothringerstraße 14-16/2/6,1030,Wien,Lothringerstraße 14-16/2/6 1030 Wien,,,,,,wien,1,https://firmen.wko.at/areal-immobilientreuhand-gmbh-immobilientreuh%c3%a4nder/wien/?firmaid=573b6f83-edf7-426a-a221-24abf3755208&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
150b4ebc-7a35-498d-a468-507220f57ecd,AREAL Liegenschaftsverwaltungs GmbH,,Karl-Leitl-Straße 1,4048,Puchenau,Karl-Leitl-Straße 1 4048 Puchenau,,,,,,oberösterreich,1,https://firmen.wko.at/areal-liegenschaftsverwaltungs-gmbh/ober%c3%b6sterreich/?firmaid=150b4ebc-7a35-498d-a468-507220f57ecd&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
bb57aedf-9e61-488c-90ec-341d932136ae,AREALIS Liegenschaftsmanagement GmbH,http://www.arealis.at,Aspernbrückengasse 2,1020,Wien,Aspernbrückengasse 2 1020 Wien,+43%2001%20217180,office@arealis.at,office@arealis.at,http://www.arealis.at/,http://www.arealis.at/,wien,1,https://firmen.wko.at/arealis-liegenschaftsmanagement-gmbh/wien/?firmaid=bb57aedf-9e61-488c-90ec-341d932136ae&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
83b1dd60-e1d6-48ca-bb77-0f88be05e9e6,Arealita Immobilientreuhand und Sachverständigen GmbH,https://www.arealita.at,Kaiserjägerstraße 30,6020,Innsbruck,Kaiserjägerstraße 30 6020 Innsbruck,+%2043%20512%20580%20242,immobilien@arealita.at,immobilien@arealita.at,https://www.arealita.at/,https://www.arealita.at/,tirol,1,https://firmen.wko.at/arealita-immobilientreuhand-und-sachverst%c3%a4ndigen-gmbh-arealita-immobilientreuhand-und-sachverst%c3%a4ndigen-gmbh/tirol/?firmaid=83b1dd60-e1d6-48ca-bb77-0f88be05e9e6&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
cc63d200-453c-476c-a7d8-0f3c5ce2c867,AREV Immobilien Gesellschaft m.b.H.,http://www.arev.at,Europaplatz 4,4020,Linz,Europaplatz 4 4020 Linz,07752%2085%2088%2050%20,office.ried@arev.at,office.ried@arev.at,http://www.arev.at/,http://www.arev.at/,oberösterreich,1,https://firmen.wko.at/arev-immobilien-gesellschaft-mbh/ober%c3%b6sterreich/?firmaid=cc63d200-453c-476c-a7d8-0f3c5ce2c867&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
c161f677-5e7a-4720-945d-e4475d198301,AREV Immobilien Gesellschaft m.b.H.,http://www.arev.at,Bahnhofplatz 2,4600,Wels,Bahnhofplatz 2 4600 Wels,07752%2085%2088%2050%20,office.ried@arev.at,office.ried@arev.at,http://www.arev.at/,http://www.arev.at/,oberösterreich,1,https://firmen.wko.at/arev-immobilien-gesellschaft-mbh/ober%c3%b6sterreich/?firmaid=c161f677-5e7a-4720-945d-e4475d198301&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
deed6f65-3a17-4e2c-8f7e-d9e81b0d83c8,AREV Immobilien Gesellschaft m.b.H.,http://www.arev.at,Hannesgrub Süd 6,4911,Tumeltsham,Hannesgrub Süd 6 4911 Tumeltsham,07752%2085%2088%2050%20,office.ried@arev.at,office.ried@arev.at,http://www.arev.at/,http://www.arev.at/,oberösterreich,1,https://firmen.wko.at/arev-immobilien-gesellschaft-mbh/ober%c3%b6sterreich/?firmaid=deed6f65-3a17-4e2c-8f7e-d9e81b0d83c8&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
526b74f3-0e56-4965-a34a-22937cb67588,AREVIT Immobilien-Development GmbH,www.arevit.at,Leopoldstraße 12/1,3400,Klosterneuburg,Leopoldstraße 12/1 3400 Klosterneuburg,02243%2034%20600,office@arevit.at,office@arevit.at,http://www.arevit.at/,http://www.arevit.at/,niederösterreich,1,https://firmen.wko.at/arevit-immobilien-development-gmbh/nieder%c3%b6sterreich/?firmaid=526b74f3-0e56-4965-a34a-22937cb67588&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
d052766c-c266-42de-b1de-69cd749593d7,Argolex Immobilienmanagement GmbH,,Heinrich-Collin-Straße 3B/10/20,1140,Wien,Heinrich-Collin-Straße 3B/10/20 1140 Wien,,,,,,wien,1,https://firmen.wko.at/argolex-immobilienmanagement-gmbh/wien/?firmaid=d052766c-c266-42de-b1de-69cd749593d7&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
035ce6d3-0506-4f42-addc-90cd4a67c546,Argon Realitätenverwaltung GmbH,,Johann-Strauß-Gasse 32/8,1040,Wien,Johann-Strauß-Gasse 32/8 1040 Wien,01/505%2050%2045-0,maw@argon.at,maw@argon.at,,,wien,1,https://firmen.wko.at/argon-realit%c3%a4tenverwaltung-gmbh/wien/?firmaid=035ce6d3-0506-4f42-addc-90cd4a67c546&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
786365fa-e55b-4515-b87b-fcd06efbc0dc,ARIGHO Immobilien OG,Hausverwaltung,Rechte Wienzeile 131/4,1050,Wien,Rechte Wienzeile 131/4 1050 Wien,(01)%2058%2011%20206,office@arigho.at,office@arigho.at,http://www.arigho.at/,http://www.arigho.at/,wien,1,https://firmen.wko.at/arigho-immobilien-og-hausverwaltung/wien/?firmaid=786365fa-e55b-4515-b87b-fcd06efbc0dc&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
1f9630e7-1fac-46ec-aec5-18c605a151d8,ARIS Immobilientreuhand GmbH,,Heinrichstraße 112,8010,Graz,Heinrichstraße 112 8010 Graz,0316995773,office@aris-immo.at,office@aris-immo.at,,,steiermark,1,https://firmen.wko.at/aris-immobilientreuhand-gmbh-aris-immobilientreuhand-gmbh/steiermark/?firmaid=1f9630e7-1fac-46ec-aec5-18c605a151d8&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
b6546794-4ec4-4d4a-9ebb-0b5085e8f48c,ARQON Real Estate GmbH,,Fleischmarkt 7/12,1010,Wien,Fleischmarkt 7/12 1010 Wien,,,,,,wien,1,https://firmen.wko.at/arqon-real-estate-gmbh/wien/?firmaid=b6546794-4ec4-4d4a-9ebb-0b5085e8f48c&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
36b59182-0bf8-4b4e-a8e5-63319f1a5a51,ART Immobilien e.U.,ART Immobilien eU,Erzherzog-Eugen-Straße 14,5020,Salzburg,Erzherzog-Eugen-Straße 14 5020 Salzburg,+43%20662%20455268,office@art-immobilien.at,office@art-immobilien.at,http://www.art-immobilien.at/,http://www.art-immobilien.at/,salzburg,1,https://firmen.wko.at/art-immobilien-eu-art-immobilien-eu/salzburg/?firmaid=36b59182-0bf8-4b4e-a8e5-63319f1a5a51&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
732019c5-c889-4db1-81e9-43fff51e059c,ART Immobilien e.U.,ART Immobilien eU,Josef-Mayburger-Kai 92,5020,Salzburg,Josef-Mayburger-Kai 92 5020 Salzburg,+43%20662%20455268,office@art-immobilien.at,office@art-immobilien.at,http://www.art-immobilien.at/,http://www.art-immobilien.at/,salzburg,1,https://firmen.wko.at/art-immobilien-eu-art-immobilien-eu/salzburg/?firmaid=732019c5-c889-4db1-81e9-43fff51e059c&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
5c47df6e-a64d-461b-9650-0afd91a9f0e4,ARTESTATE Immobilientreuhand GmbH,,Hahngasse 21/7,1090,Wien,Hahngasse 21/7 1090 Wien,,,,,,wien,1,https://firmen.wko.at/artestate-immobilientreuhand-gmbh/wien/?firmaid=5c47df6e-a64d-461b-9650-0afd91a9f0e4&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
e86e7f0c-1fb8-4d46-b0ca-d23d9412fd37,ARTEX Immobilien GmbH,https://www.artex-immobilien.at/,Hopfengasse 3,4020,Linz,Hopfengasse 3 4020 Linz,+43732710522,office@artex-immobilien.at,office@artex-immobilien.at,https://www.artex-immobilien.at/,https://www.artex-immobilien.at/,oberösterreich,1,https://firmen.wko.at/artex-immobilien-gmbh/ober%c3%b6sterreich/?firmaid=e86e7f0c-1fb8-4d46-b0ca-d23d9412fd37&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
5d7d7192-b7e3-4ca3-9d59-9a6a3a7d4919,Artner Immobilienmanagement GmbH,,"Schönfeldgasse 1Stg. 7, Tür 14",2435,Ebergassing,"Schönfeldgasse 1Stg. 7, Tür 14 2435 Ebergassing",,,,,,niederösterreich,1,https://firmen.wko.at/artner-immobilienmanagement-gmbh/nieder%c3%b6sterreich/?firmaid=5d7d7192-b7e3-4ca3-9d59-9a6a3a7d4919&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
e7a3723a-2739-4e83-9d1a-5612db0501b7,ARWAG Immobilientreuhand Gesellschaft m.b.H.,Wo das Leben lebt.,Würtzlerstraße 15,1030,Wien,Würtzlerstraße 15 1030 Wien,+43%20(0)%201%20797%2000-333,gbv@arwag.at,gbv@arwag.at,http://www.arwag.at/,http://www.arwag.at/,wien,1,https://firmen.wko.at/arwag-immobilientreuhand-gesellschaft-mbh-wo-das-leben-lebt/wien/?firmaid=e7a3723a-2739-4e83-9d1a-5612db0501b7&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
42a016c6-6640-478a-8c01-bd671bc464c6,Arzböck Immobilien GmbH,,Alte Bundesstraße 4,5500,Bischofshofen,Alte Bundesstraße 4 5500 Bischofshofen,,,,,,salzburg,1,https://firmen.wko.at/arzb%c3%b6ck-immobilien-gmbh/salzburg/?firmaid=42a016c6-6640-478a-8c01-bd671bc464c6&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
