company_name,website,domain,http_status,pages_crawled,employee_best_numeric_mention,employee_evidence_contexts,mentions_count
VIVATRO GmbH,https://vivatro.at/,vivatro.at,200,https://vivatro.at/ | https://vivatro.at/ueber-uns/ | https://vivatro.at/team/ | https://vivatro.at/karriere/ | https://vivatro.at/team/,,,0
Viviamo Immobilien GmbH,http://www.viviamo.at/,viviamo.at,200,https://www.viviamo.at/,,,0
VIVIR Holding GmbH,http://www.vivir-holding.at/,vivir-holding.at,200,https://vivir-holding.at/ | https://vivir-holding.at/team/,,,0
VIZUETE Immobilien GmbH,https://www.vizuete-immobilien.at/,vizuete-immobilien.at,200,https://www.vizuete-immobilien.at/ | https://www.vizuete-immobilien.at/unternehmen | https://www.vizuete-immobilien.at/team,,,0
Vlk & Partner Immobilienverwaltung GmbH,http://www.vlk-partner.at/,vlk-partner.at,200,https://www.vlk-partner.at | https://www.vlk-partner.at/ueber-uns,,,0
VO & RMI Immobilien GmbH,https://www.vorderegger.org/,vorderegger.org,ERR,,,,0
Voggenberger Immobilien GmbH,https://voggenberger.cc/,voggenberger.cc,200,https://voggenberger.cc/,,,0
vplus GmbH,http://www.vplus.at/,vplus.at,ERR,,,,0
WAG Wohnungsanlagen Gesellschaft m.b.H.,http://www.wag.at/,wag.at,200,https://www.wag.at/ | https://www.wag.at/die-wag/ueber-die-wag/unternehmensgeschichte | https://www.wag.at/jobs-karriere | https://www.wag.at/karriere-bei-der-wag/aktuelle-jobs | https://www.wag.at/karriere-bei-der-wag/initiativ-bewerben | https://www.wag.at/karriere-bei-der-wag/die-wag-als-arbeitgeber,,,0
Waldviertel Immobilien-Vermittlung GmbH,http://www.w-i-v.at/,w-i-v.at,200,https://www.raiffeisen-immobilien.at/de/ueber-uns/waldviertel-immobilien-vermittlung | https://www.raiffeisen-immobilien.at/en/about-us/waldviertel-immobilien-vermittlung | https://www.raiffeisen-immobilien.at/de/ueber-uns | https://www.raiffeisen-immobilien.at/de/jobs | https://www.raiffeisen-immobilien.at/de/news-und-events/news/immonow-erweitert-fuehrungsteam.159 | https://www.raiffeisen-immobilien.at/de/immobilien?company=waldviertel-immobilien-vermittlung,,,0
WEGRAZ Gesellschaft für Stadterneuerung und Assanierung m.b.H.,http://www.wegraz.at/,wegraz.at,200,https://wegraz.at/ | https://wegraz.at/unternehmen/ | https://wegraz.at/unternehmen/50-jahre-wegraz/ | https://wegraz.at/unternehmen/team/ | https://wegraz.at/karriere/ | https://wegraz.at/unternehmen/services/,,,0
Weinberger Biletti Immobilien GmbH,http://www.wbi.wien/,wbi.wien,200,https://wbi.wien/ | https://wbi.wien/team/,23,23 [exact] https://wbi.wien/team/ :: . Leidenschaft & Hausverstand Weinberger Biletti ist eine der ältesten privaten Hausverwaltungen in Wien und wird in dritter Generation von Marko Weinberger und Angelika Weinberger geführt. 23 Mitarbeiterinnen und Mitarbeiter verwalten vorrangig Wohnungseigentumsanlagen in Wien und Niederösterreich. Wir schauen auf die Menschen. Wir machen unsere Arbeit mit Freude und mit Respekt. Wir kommunizier,1
Weinberger Biletti Immobilien Graz GmbH,http://www.weinberger-biletti.at/,weinberger-biletti.at,200,https://www.weinberger-biletti.at/ | https://www.weinberger-biletti.at/about.html | https://www.weinberger-biletti.at/team.html,,,0
WERTE Consulting GmbH,http://www.werte-consulting.at/,werte-consulting.at,200,https://www.werte-consulting.at/,,,0
WESIAK Gesellschaft m.b.H.,http://www.wesiak.com/,wesiak.com,200,https://www.wesiak.com/ | https://www.wesiak.com/ueber-uns | https://www.wesiak.com/team | https://www.wesiak.com/karriere,40,"40 [over] https://www.wesiak.com/ :: ch Sachverständige. → 04 Wir kaufen an Wir kaufen Ihre Immobilie direkt an. → Unternehmen 01 Über uns 47 Jahre Wesiak Group — Werte, Team, Geschichte. → 02 Team Die Menschen hinter Wesiak — über 40 Mitarbeiter:innen. → 03 Karriere Offene Stellen & Initiativbewerbung. → 04 Referenzen Ausgewählte realisierte Projekte aus 47 Jahren. → BAUTRÄGERPROJEKTE Wir entwickeln Lebensräume Schlüsselfertige Wohn-, Bü || 40 [exact] https://www.wesiak.com/ :: chverständige. → 04 Wir kaufen an Wir kaufen Ihre Immobilie direkt an. → Unternehmen 01 Über uns 47 Jahre Wesiak Group — Werte, Team, Geschichte. → 02 Team Die Menschen hinter Wesiak — über 40 Mitarbeiter:innen. → 03 Karriere Offene Stellen & Initiativbewerbung. → 04 Referenzen Ausgewählte realisierte Projekte aus 47 Jahren. → BAUTRÄGERPROJEKTE Wir entwickeln Lebensräume Schlüsselfertige Wohn-, Bü || 40 [over] https://www.wesiak.com/ueber-uns :: ch Sachverständige. → 04 Wir kaufen an Wir kaufen Ihre Immobilie direkt an. → Unternehmen 01 Über uns 47 Jahre Wesiak Group — Werte, Team, Geschichte. → 02 Team Die Menschen hinter Wesiak — über 40 Mitarbeiter:innen. → 03 Karriere Offene Stellen & Initiativbewerbung. → 04 Referenzen Ausgewählte realisierte Projekte aus 47 Jahren. → UNTERNEHMEN Professionalität seit über 47 Jahren Seit 1979 entwickelt, || 40 [exact] https://www.wesiak.com/ueber-uns :: chverständige. → 04 Wir kaufen an Wir kaufen Ihre Immobilie direkt an. → Unternehmen 01 Über uns 47 Jahre Wesiak Group — Werte, Team, Geschichte. → 02 Team Die Menschen hinter Wesiak — über 40 Mitarbeiter:innen. → 03 Karriere Offene Stellen & Initiativbewerbung. → 04 Referenzen Ausgewählte realisierte Projekte aus 47 Jahren. → UNTERNEHMEN Professionalität seit über 47 Jahren Seit 1979 entwickelt, || 40 [over] https://www.wesiak.com/team :: ch Sachverständige. → 04 Wir kaufen an Wir kaufen Ihre Immobilie direkt an. → Unternehmen 01 Über uns 47 Jahre Wesiak Group — Werte, Team, Geschichte. → 02 Team Die Menschen hinter Wesiak — über 40 Mitarbeiter:innen. → 03 Karriere Offene Stellen & Initiativbewerbung. → 04 Referenzen Ausgewählte realisierte Projekte aus 47 Jahren. → UNSER TEAM Die Menschen hinter Wesiak Über 40 Mitarbeiterinnen und Mita || 40 [over] https://www.wesiak.com/team :: esiak — über 40 Mitarbeiter:innen. → 03 Karriere Offene Stellen & Initiativbewerbung. → 04 Referenzen Ausgewählte realisierte Projekte aus 47 Jahren. → UNSER TEAM Die Menschen hinter Wesiak Über 40 Mitarbeiterinnen und Mitarbeiter an drei Standorten — vom Empfang bis zur Geschäftsführung. Lernen Sie Ihre Ansprechpartner kennen. Standorte: Graz Wien Klagenfurt Graz Steiermark Wesiak Gesellschaft m.b.H. || 40 [exact] https://www.wesiak.com/team :: chverständige. → 04 Wir kaufen an Wir kaufen Ihre Immobilie direkt an. → Unternehmen 01 Über uns 47 Jahre Wesiak Group — Werte, Team, Geschichte. → 02 Team Die Menschen hinter Wesiak — über 40 Mitarbeiter:innen. → 03 Karriere Offene Stellen & Initiativbewerbung. → 04 Referenzen Ausgewählte realisierte Projekte aus 47 Jahren. → UNSER TEAM Die Menschen hinter Wesiak Über 40 Mitarbeiterinnen und Mita || 40 [exact] https://www.wesiak.com/team :: — über 40 Mitarbeiter:innen. → 03 Karriere Offene Stellen & Initiativbewerbung. → 04 Referenzen Ausgewählte realisierte Projekte aus 47 Jahren. → UNSER TEAM Die Menschen hinter Wesiak Über 40 Mitarbeiterinnen und Mitarbeiter an drei Standorten — vom Empfang bis zur Geschäftsführung. Lernen Sie Ihre Ansprechpartner kennen. Standorte: Graz Wien Klagenfurt Graz Steiermark Wesiak Gesellschaft m.b.H. || 10 [exact] https://www.wesiak.com/team :: 01 42 manuela.krenn@wesiak.com Stefanie Jammernegg Objektbuchhaltung +43 316 827501 41 stefanie.jammernegg@wesiak.com Ilse Wendler Buchhaltung +43 316 827501 40 ilse.wendler@wesiak.com Wien 10 Mitarbeiter Wesiak Wien Verwaltungs GmbH Mag. Timur Jelinek, M.I.B.L. (Wien) Geschäftsführer – Standort Wien +43 1 33 60 196 timur.jelinek@wesiakwien.com Monika Hofbauer Prokuristin · Abteilungsleiteri || 40 [over] https://www.wesiak.com/karriere :: ch Sachverständige. → 04 Wir kaufen an Wir kaufen Ihre Immobilie direkt an. → Unternehmen 01 Über uns 47 Jahre Wesiak Group — Werte, Team, Geschichte. → 02 Team Die Menschen hinter Wesiak — über 40 Mitarbeiter:innen. → 03 Karriere Offene Stellen & Initiativbewerbung. → 04 Referenzen Ausgewählte realisierte Projekte aus 47 Jahren. → Karriere Deine Karriere bei Wesiak Seit 1979 entwickelt, verwaltet und",11
WEVIG Wohnungseigentumsverwaltungs- und Immobilientreuhand-Gesellschaft m.b.H.,https://wevig.at/,wevig.at,200,https://www.wevig.at/ | https://www.wevig.at/uber-uns/ | https://www.wevig.at/team/,,,0
Wiedergut Gesellschaft m.b.H. & Co. KG.,http://www.wiedergut.com/,wiedergut.com,200,https://wiedergut.com/ | https://wiedergut.com/ueber-uns-wohnbau-wiedergut/ | https://wiedergut.com,,,0
Wimmer Immobilien GmbH,http://www.hausverwaltung-wimmer.at/,hausverwaltung-wimmer.at,200,https://www.hausverwaltung-wimmer.at/ | https://www.hausverwaltung-wimmer.at/team.html,,,0
WIRECO Witzelsperger Retail Concepts e.U.,http://www.wireco.at/,wireco.at,200,http://www.wireco.at/ | http://www.wireco.at/philosophie.php | http://www.wireco.at/profil.php,,,0
Woge Realitäten Gesellschaft m.b.H.,https://www.hausverwaltungwoge.at/,hausverwaltungwoge.at,200,https://www.woge.immo/ | https://www.woge.immo/ueber-uns,,,0
Wohin Immobilien GmbH,http://www.wohinimmo.at/,wohinimmo.at,200,https://www.wohinimmo.at/ | https://www.wohinimmo.at/unternehmen/,,,0
wohn3 Management GmbH,http://www.wohn3.at/,wohn3.at,,,,,0
Wohnbau 2000 Gesellschaft mbH,http://www.wohnbau2000.at/,wohnbau2000.at,200,https://wohnbau2000.com/ | https://wohnbau2000.com/unternehmen/ | https://wohnbau2000.com/unternehmen/team/ | https://wohnbau2000.com/unternehmen/jobs/ | https://wohnbau2000.com/unternehmen/partner/,30,30 [exact] https://wohnbau2000.com/unternehmen/ :: n. Rund 3.500 Mietwohnungen sind gemeinsam mit der Schwesterfirma in Steyr im Eigenbesitz. Jetzt Kontakt aufnehmen Wohnbau 2000 im Überblick Gründung: 1952 Geschäftsführer: Dir. Jörg Rigger Mitarbeiter: 30 Verwaltungseinheiten: ca. 15.000 Mietwohnungen (Eigenbesitz): ca. 3.500 Errichtete Eigentumswohnungen: ca. 3.000 ” Ein großes Angebot ermöglicht einen großen Wirkungskreis. 38.000 zufrieden,1
Wohnbauservice Immobiliengesellschaft mit beschränkter Haftung,http://www.wosig.at/,wosig.at,200,https://www.wosig.at/ | https://www.wosig.at/ueber-uns | https://www.wosig.at/unternehmen | https://www.wosig.at/team-wosig,,,0
woop e.U.,http://www.woop.at/,woop.at,200,https://www.woop.at/,,,0
WVV Immobilien GmbH,http://www.wvvgmbh.at/,wvvgmbh.at,200,https://www.wvvgmbh.at:443/ | https://www.wvvgmbh.at:443/unternehmen | https://www.wvvgmbh.at:443/team,,,0
ZACH & PARTNER - Immobilientreuhand GmbH,http://www.zach-partner.at/,zach-partner.at,200,https://www.zach-partner.at/,,,0
Zentreal Immobilienverwaltung GmbH,http://www.zentreal.at/,zentreal.at,200,http://www.zentreal.at/,,,0
ZIMA Objektmanagement GmbH,http://www.zima.at/,zima.at,200,https://zima.at/ | https://zima.at/unternehmen/uber-zima/ | https://zima.at/unternehmen/news-presse/ | https://zima.at/unternehmen/karriere/ | https://zima.at/unternehmen/grundstuecksankauf/ | https://zima.at/unternehmen/kontakt/,180,"150 [over] https://zima.at/unternehmen/uber-zima/ :: nd Inhaber, tritt in die Unternehmensgruppe ein. 1996 Standortgründung und Markteintritt in Südtirol mit einem Büro in Bozen. 1999 Management-Buyout durch Alexander Nußbaumer. 2004 Erstmals über 150 Mitarbeiter. 2009 Markteintritt in der Schweiz. EGT erstmals über 5 Mio. 2012 Standortgründung und Markteintritt in Süddeutschland mit einem Büro in Grünwald bei München. 2014 Standortgründung in der S || 180 [exact] https://zima.at/unternehmen/uber-zima/ :: htwohnungen Kauf / Miete Kundenportal Unternehmen Über ZIMA News / Presse Karriere Grundstücksankauf Kontakt 50 Jahre Vertrauen Über 50 Jahre Vertrauen Mehr als 10.000 realisierte Wohnungen 180 Mitarbeiter an sechs Standorten Immobilienentwicklung aus Leidenschaft Geschäftsmodell Broschüre Vertrauen ist unser wichtigstes Gut. Und dieses Vertrauen hat sich ZIMA in den letzten 50 Jahren konsequ || 150 [exact] https://zima.at/unternehmen/uber-zima/ :: haber, tritt in die Unternehmensgruppe ein. 1996 Standortgründung und Markteintritt in Südtirol mit einem Büro in Bozen. 1999 Management-Buyout durch Alexander Nußbaumer. 2004 Erstmals über 150 Mitarbeiter. 2009 Markteintritt in der Schweiz. EGT erstmals über 5 Mio. 2012 Standortgründung und Markteintritt in Süddeutschland mit einem Büro in Grünwald bei München. 2014 Standortgründung in der S || 160 [exact] https://zima.at/unternehmen/uber-zima/ :: ehmensgruppe und Kaufmann Bausysteme, präsentiert sich erstmals auf der EXPO REAL in München. 2019 Spatenstich beim Großprojekt “Kirschblüte”, dem ersten Wohnprojekt von ZIMA in Wien. Heute 160 Mitarbeiter Gesamt rd. 10.000 verkaufte Wohnungen 50-jähriges Firmenjubiläum Tochterunternehmen Wählen Sie eine Region: Vorarlberg Tirol Wien Südtirol Schweiz München Wir sind gerne für Sie da. Unsere",4
Zirm Immobilien GmbH,https://www.zirm-immo.net/,zirm-immo.net,200,https://www.zirm-immo.net/ | https://www.zirm-immo.net/ueber-uns.xhtml,,,0
