candidate_key,company_name,states,places,websites,wko_urls,search_hits,relevant_hits,max_employee_signal,max_relevant_employee_signal,strong_31plus_signals,strong_30_or_below_signals,evidence_1_score,evidence_1_source_score,evidence_1_url,evidence_1_title,evidence_1_snippet,evidence_1_employee_signals,evidence_2_score,evidence_2_source_score,evidence_2_url,evidence_2_title,evidence_2_snippet,evidence_2_employee_signals,evidence_3_score,evidence_3_source_score,evidence_3_url,evidence_3_title,evidence_3_snippet,evidence_3_employee_signals,evidence_4_score,evidence_4_source_score,evidence_4_url,evidence_4_title,evidence_4_snippet,evidence_4_employee_signals,evidence_5_score,evidence_5_source_score,evidence_5_url,evidence_5_title,evidence_5_snippet,evidence_5_employee_signals
sped_ea383dcfead5ae,Peter Quehenberger,Oberösterreich,4840 Vöcklabruck,,https://firmen.wko.at/peter-quehenberger/ober%c3%b6sterreich/?firmaid=6986f641-e458-49e9-a69a-499683f8c66f&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,10,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=2288bf406ce0bb058d2f7546bc49c9cb9f2cd056313b99a031030c08e61f6403JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3fd67647-d7ae-6e96-00e0-6181d6c56f8c&u=a1aHR0cHM6Ly9lbi5tLndpa2lwZWRpYS5vcmcvd2lraS9TYWludF9QZXRlcg&ntb=1,Saint Peter - Wikipedia,Catholic and Orthodox tradition treats Peter as the first bishop of Rome – or pope – and also as the first bishop of Antioch. According …,,45,25,https://www.bing.com/ck/a?!&&p=bc7b8e4f7d8c9bc247c5230eee1c1d0edcc624889de274383a169f3da6c7df2eJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3fd67647-d7ae-6e96-00e0-6181d6c56f8c&u=a1aHR0cHM6Ly90aGViaWJsZWNocmlzdGlhbi5jb20vd2hvLWlzLXBldGVyLWluLXRoZS1iaWJsZS8&ntb=1,Who Is Peter in the Bible? (Complete Profile),"13. Apr. 2026 · Peter was a fisherman whom Jesus called to become one of His twelve apostles, later serving as a foundational …",,45,25,https://www.bing.com/ck/a?!&&p=e0d50a37abccc615c5864bb0b380f90f86f127ceb45a327a7ebcda35fbf5aa9fJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3fd67647-d7ae-6e96-00e0-6181d6c56f8c&u=a1aHR0cHM6Ly9lbi5tLndpa2lwZWRpYS5vcmcvd2lraS9QZXRlcl8oZ2l2ZW5fbmFtZSk&ntb=1,Peter (given name ) - Wikipedia,"""Peter | Origin and meaning of the name peter by Online Etymology Dictionary"". This page lists people that share the same .",,45,25,https://www.bing.com/ck/a?!&&p=558d781f40b8cdfa152aee4965f596843ad4e761157b6651d8d1a6bfd8c87f68JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3fd67647-d7ae-6e96-00e0-6181d6c56f8c&u=a1aHR0cHM6Ly93d3cuYmlibGVnYXRld2F5LmNvbS9wYXNzYWdlLz9zZWFyY2g9MSUyMFBldGVyJTIwMSZ2ZXJzaW9uPU5JVg&ntb=1,"1 Peter 1 NIV - Peter , an apostle of Jesus Christ, To - Bible Gateway","In his great mercy he has given us new birth into a living hope through the resurrection of Jesus Christ from the dead, 4 and into an …",,45,25,https://www.bing.com/ck/a?!&&p=80c195329f893dbe27aef6af6b12e9cac6ab0e93346afd8940853e99e481fe30JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3fd67647-d7ae-6e96-00e0-6181d6c56f8c&u=a1aHR0cHM6Ly90aGViaWJsZWNocmlzdGlhbi5jb20vd2hhdC1kb2VzLXBldGVyLW1lYW4taW4tdGhlLWJpYmxlLw&ntb=1,What Does Peter Mean in the Bible? (Definition),"23. Aug. 2026 · The Bible uses names with precision, and few carry as much weight as the name Jesus gave to Simon. When Christ …",
sped_18645e660efdd9,Project Logistics GmbH,Salzburg,5020 Salzburg,,https://firmen.wko.at/project-logistics-gmbh/salzburg/?firmaid=10e88e86-4f8d-4729-8f3b-315205180cd0&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=spediteur,10,10,,,0,0,65,25,https://www.bing.com/ck/a?!&&p=544404410104a672bcf7f1a78920799e5d2a58d94aa44d6aa9d7edd5b20c654eJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1b590c6b-6e61-6d42-326d-1bad6fbc6cc0&u=a1aHR0cHM6Ly9zdXBwb3J0Lm1pY3Jvc29mdC5jb20vZW4tVVMvcHJvamVjdC9pbnN0YWxsLXByb2plY3Q&ntb=1,Install Project | Microsoft Support,"Before installing Project the first time, sign in with an existing or new Microsoft Account and enter your product key* at …",,65,25,https://www.bing.com/ck/a?!&&p=a05a602100d699b57445cf3fb21905a40744adc51239fbd4b7af56abfc7dc0aeJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1b590c6b-6e61-6d42-326d-1bad6fbc6cc0&u=a1aHR0cHM6Ly9wcm9qZWN0cGx1c2dhbWUuY29tLw&ntb=1,Project+ | Community driven patch for Project M,"Project+ is a balance patch for Project M, a popular Super Smash Bros. Brawl mod",,65,25,https://www.bing.com/ck/a?!&&p=804c420d069875b6281d7133dfcce6df1fe74c37947692c4e9f5562685167962JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1b590c6b-6e61-6d42-326d-1bad6fbc6cc0&u=a1aHR0cHM6Ly93d3cubWljcm9zb2Z0LmNvbS9lbi11cy9taWNyb3NvZnQtMzY1L3Byb2plY3QvbWljcm9zb2Z0LXByb2plY3QtZW50ZXJwcmlzZS1wbGFucy1hbmQtcHJpY2luZz9tc29ja2lkPTFiNTkwYzZiNmU2MTZkNDIzMjZkMWJhZDZmYmM2Y2Mw&ntb=1,Microsoft 365 Project : Compare Plans and Pricing,"Compare Microsoft Project plans and pricing. Explore tools to manage projects, track resources, and deliver results with solutions …",,65,25,https://www.bing.com/ck/a?!&&p=4a60c97f8700469bfbef01f3150085b79b5f7e4cef11c24c571dfd413df9ce14JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1b590c6b-6e61-6d42-326d-1bad6fbc6cc0&u=a1aHR0cHM6Ly93d3cuY29tcHRpYS5vcmcvZW4tdXMvY2VydGlmaWNhdGlvbnMvcHJvamVjdC8&ntb=1,Project+ (Plus) Certification | CompTIA,"Understand the properties of a project, including phases, schedules, roles and responsibilities, cost controls, and the fundamental …",,65,25,https://www.bing.com/ck/a?!&&p=fa8c055ef153f59216da3e6327710ea0829f21b1efdad1dc967dce5764edbc59JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1b590c6b-6e61-6d42-326d-1bad6fbc6cc0&u=a1aHR0cHM6Ly9wcm9qZWN0Lm1pY3Jvc29mdC5jb20vbXNhbC1yZWRpcmVjdDI&ntb=1,project .microsoft.com,project.microsoft.com,
sped_a5f431eb09b34c,Rhenus Donauhafen Krems GmbH & Co KG,Niederösterreich,3500 Krems an der Donau,http://www.rhenus-hafenkrems.com/,https://firmen.wko.at/rhenus-donauhafen-krems-gmbh-und-co-kg/nieder%c3%b6sterreich/?firmaid=1f104544-fd54-45ed-9a0c-6b3631e49caa&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_f6d824fd7065c1,"SAM INZENIRING, strojno-avtoprevozna mehanizacija, d.o.o.",Kärnten,9601 Arnoldstein,,https://firmen.wko.at/sam-inzeniring-strojno-avtoprevozna-mehanizacija-doo/k%c3%a4rnten/?firmaid=030ccb8c-f582-452f-867b-5c0bbcfb5676&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_293f5f54191f0a,Siemens Aktiengesellschaft Österreich,Wien,1210 Wien,,https://firmen.wko.at/siemens-aktiengesellschaft-%c3%96sterreich/wien/?firmaid=088db3f9-eb2a-442b-89ab-298051ea16b5&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_e5b5d83a006149,SPEDOS Spedition - Transport und Logistik GmbH,Niederösterreich,2482 Münchendorf,,https://firmen.wko.at/spedos-spedition-transport-und-logistik-gmbh/nieder%c3%b6sterreich/?firmaid=b367bea6-e990-4a56-842d-4a0c2221d464&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_6f9d25774980cc,TBA GmbH,Oberösterreich,4060 Leonding,https://www.tba-gmbh.at/,https://firmen.wko.at/tba-gmbh-spedition-und-fr%c3%a4chterei/ober%c3%b6sterreich/?firmaid=0c022283-ae60-4752-adfc-946947ee6705&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,8,,,0,0,65,25,https://www.bing.com/ck/a?!&&p=0c045dfb0621c220c9ad60644c347ad87807d485e3cdc886b2c37cad3f2d359bJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1c5fdc91-ecfd-6fec-0386-cb57eda36e8d&u=a1aHR0cHM6Ly93d3cuYWV0Yy5hZi5taWwvTmV3cy9BcnRpY2xlLURpc3BsYXkvQXJ0aWNsZS80NDc4MTQxL2FldGMtbW9kZXJuaXplcy10b3RhbC1mb3JjZS10cmFpbmluZy1tYW5hZ2VtZW50LXdpdGgtdHJhbnNpdGlvbi10by10YmEtMjAv&ntb=1,AETC modernizes Total Force training management with transition to TBA ...,"5. Mai 2026 · The transition shifts users to Training Business Area 2.0, or TBA 2.0, within the Envision platform, aligning training …",,65,25,https://www.bing.com/ck/a?!&&p=7853b3c4d4a7795dad02fc049f39d79f18d08555981003e813b4ad3b84a90469JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1c5fdc91-ecfd-6fec-0386-cb57eda36e8d&u=a1aHR0cHM6Ly93d3cubWVycmlhbS13ZWJzdGVyLmNvbS9kaWN0aW9uYXJ5L1RCQQ&ntb=1,TBA Definition & Meaning - Merriam-Webster,Vor 11 Stunden · What does the abbreviation TBA stand for? Meaning: to be announced.,,65,25,https://www.bing.com/ck/a?!&&p=fe0723f7d3d9115612868ba26a93bfdc963fe37b0d3eb96630e3b293df5e300fJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1c5fdc91-ecfd-6fec-0386-cb57eda36e8d&u=a1aHR0cHM6Ly9hYmJyZXZpYXRpb25maW5kZXIub3JnL2Fjcm9ueW1zL3RiYS5odG1s&ntb=1,What does TBA mean? - Abbreviation Finder,"Using TBA as an acronym offers efficiency and brevity, saving time and space in communication while conveying professionalism …",,65,25,https://www.bing.com/ck/a?!&&p=3854437ff192526370cfc8fb4fbeb7536a0b79cf149d4811ca97d0dcf26610beJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1c5fdc91-ecfd-6fec-0386-cb57eda36e8d&u=a1aHR0cHM6Ly9kaWN0aW9uYXJ5LmNhbWJyaWRnZS5vcmcvZGljdGlvbmFyeS9lbmdsaXNoL3RiYQ&ntb=1,TBA | English meaning - Cambridge Dictionary,"TBA definition: 1. abbreviation for to be arranged, agreed, or announced: used to say that some details of an event…. Learn more.",,65,25,https://www.bing.com/ck/a?!&&p=2f9d5020bfa49566b62f5e54d4c804fbeab965473f77e10115900534fa910426JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1c5fdc91-ecfd-6fec-0386-cb57eda36e8d&u=a1aHR0cHM6Ly93d3cudGJhLm9yZy8&ntb=1,TBA,"It's back to school time, and if your CLE backpack is feeling a little empty, TBA has you covered throughout the month of August. …",
sped_211b12380fec04,TKA Holding GmbH,Kärnten,9020 Klagenfurt am Wörthersee,http://www.tka.co.at/,https://firmen.wko.at/tka-holding-gmbh-terminkurier-austria-tka-logistik/k%c3%a4rnten/?firmaid=f1528f9c-e8db-4b0e-a0c5-1b0b86d55abb&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=spediteur,10,10,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=69fedb2b8fd81789b2773024d5fd01a029fe397fff1af72626cb9675e88428a1JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0177e471-2aaa-66a5-1bb4-f3b72b89672e&u=a1aHR0cHM6Ly93d3cuaW5zdGFncmFtLmNvbS90a2FsaW9ucy8&ntb=1,TKA Lions ’ Athletics (@ tkalions ) • Instagram photos and videos,"4,295 Followers, 101 Following, 8,236 Posts - TKA Lions’ Athletics (@tkalions) on Instagram: ""The King's Academy Athletic …",,45,25,https://www.bing.com/ck/a?!&&p=a877074a73c8d2600e459d42c86e251a9292f33518876fc6746322d6656c5b5aJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0177e471-2aaa-66a5-1bb4-f3b72b89672e&u=a1aHR0cHM6Ly93d3cuaW5zdGFncmFtLmNvbS90a2Ffazcv&ntb=1,K7 (@ tka _k7) • Instagram photos and videos,"47K Followers, 2,618 Following, 1,533 Posts - See Instagram photos and videos from K7 (@tka_k7)",,45,25,https://www.bing.com/ck/a?!&&p=2eb1ecc067e05274343063517c8acffc1ea5f50776babf2fb9b1f13b95f64617JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0177e471-2aaa-66a5-1bb4-f3b72b89672e&u=a1aHR0cHM6Ly93d3cuaW5zdGFncmFtLmNvbS90a2EuYXRobGV0aWNzLw&ntb=1,TKA Knights Athletics (@ tka .athletics) - Instagram,"1,390 Followers, 131 Following, 1,500 Posts - TKA Knights Athletics (@tka.athletics) on Instagram: ""40+ teams | 16 sports K–12 …",,45,25,https://www.bing.com/ck/a?!&&p=c1d3e453cc83fe6e078bb6a94fdd5fb49b6c977642b136e26cf42b592ff47afaJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0177e471-2aaa-66a5-1bb4-f3b72b89672e&u=a1aHR0cHM6Ly93d3cuaW5zdGFncmFtLmNvbS90a2F0aGVhdHJlc2Vhc29uLw&ntb=1,TKA Theatre Season (@tkatheatreseason) - Instagram,"2,602 Followers, 6 Following, 2,827 Posts - TKA Theatre Season (@tkatheatreseason) on Instagram: """"",,45,25,https://www.bing.com/ck/a?!&&p=aada23c66aee2d5c43b7b1963a46bae1b0ad373d75449515dca2cd175c571e07JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0177e471-2aaa-66a5-1bb4-f3b72b89672e&u=a1aHR0cHM6Ly93d3cuaW5zdGFncmFtLmNvbS90a2FjcmFuZXMv&ntb=1,(@tkacranes) • Instagram photos and videos,"21K Followers, 26 Following, 301 Posts - @tkacranes on Instagram: "" [TKA] BRAZILIAN ORIGIN, GLOBAL BY NATURE 💫 Leading …",
sped_4b2c2a0b79e7bb,TRANSWAYS GmbH,Wien,1020 Wien,,https://firmen.wko.at/transways-gmbh/wien/?firmaid=3d84d98d-2ea2-41bf-a2ba-bad7dfac1c4f&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_da0c66e730c441,VERAG 360 GmbH,Oberösterreich,4975 Suben,,https://firmen.wko.at/verag-360-gmbh/ober%c3%b6sterreich/?firmaid=45830ea9-c413-4e41-b186-35e13ed12ffd&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,7,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_36c01bb7c23916,Wein - Lagerlogistik GmbH,Burgenland,7111 Parndorf,,https://firmen.wko.at/wein-lagerlogistik-gmbh/burgenland/?firmaid=293dece1-343d-4497-b6e6-65c8e6ab2b25&standortid=9&standortname=burgenland%20%28bundesland%29&suchbegriff=spediteur,10,6,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=7adfbede41a81da943c0dd937abc87dbe77d6aad9d858b3e85a409bde62c04cbJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=22e1b1ba-260a-6560-36d2-a67c278d6470&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvV2Vpbg&ntb=1,Wein - Wikipedia,"Wein means grape, vine, wine in German and Yiddish (װײַנ). According to Nelly Weiss, [1] Wein - style family names originated from …",,45,25,https://www.bing.com/ck/a?!&&p=7d9fb9d6d680579c62c180f5072512492421d323bdfcce489154bc21e116c7d3JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=22e1b1ba-260a-6560-36d2-a67c278d6470&u=a1aHR0cHM6Ly93d3cuY29sbGluc2RpY3Rpb25hcnkuY29tL2RpY3Rpb25hcnkvZ2VybWFuLWVuZ2xpc2gvd2Vpbg&ntb=1,English translation of ' Wein ' - Collins Online Dictionary,"English Translation of “WEIN” | The official Collins German-English Dictionary online. Over 100,000 English translations of German …",,45,25,https://www.bing.com/ck/a?!&&p=391d64ccb5d6e06f9cbe85f8505af9abbc7c870b40bc0ac127b6b1631115bee5JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=22e1b1ba-260a-6560-36d2-a67c278d6470&u=a1aHR0cHM6Ly9kZS53aWtpcGVkaWEub3JnL3dpa2kvV2Vpbg&ntb=1,Wein – Wikipedia,Wein (über mittelhochdeutsch und althochdeutsch wīn aus lateinisch vinum) ist ein alkoholisches Getränk aus dem vergorenen Saft …,,45,25,https://www.bing.com/ck/a?!&&p=a0ab7d38d284304f138b276aa9dfe1a204c517049614e8b691538f26f2580025JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=22e1b1ba-260a-6560-36d2-a67c278d6470&u=a1aHR0cHM6Ly9lbi5sYW5nZW5zY2hlaWR0LmNvbS9nZXJtYW4tZW5nbGlzaC93ZWlu&ntb=1,Wein - Translation in English - Langenscheidt dictionary German-English,"Translation for 'Wein' using the free German-English dictionary by LANGENSCHEIDT -– with examples, synonyms and pronunciation.",,45,25,https://www.bing.com/ck/a?!&&p=2371865f618e68370d3bb3113a7033f0a1628df735151e0e4b175aaa669f66a2JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=22e1b1ba-260a-6560-36d2-a67c278d6470&u=a1aHR0cHM6Ly9lbi53aWt0aW9uYXJ5Lm9yZy93aWtpL1dlaW4&ntb=1,"Wein - Wiktionary , the free dictionary","8. Juni 2026 · Noun Wein m (plural Wein, diminutive Weinche) wine Ich drinke keen Wein. I don't drink wine.",
sped_c3727c1ef3f7f1,ZENIT Spedition GmbH & Co KG,Salzburg,5161 Elixhausen,http://www.zenit-spedition.at/,https://firmen.wko.at/zenit-spedition-gmbh-und-co-kg/salzburg/?firmaid=e2cce6d3-51a8-452a-a591-e3032cc08010&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=spediteur,10,10,,,0,0,65,25,https://www.bing.com/ck/a?!&&p=64f2661a0b4f6ea8ed0b11f32c0e8045c59feba26f444a22d7f409e14ef99059JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=20295d21-0cef-6bbd-023f-4ae70d436a10&u=a1aHR0cHM6Ly96ZW5pdC5vcmcv&ntb=1,ZENIT - English - The World Seen From Rome,The World Seen From Rome Latest news Peruvian Bishops Warn of Scams Using Pope Leo XIV’s Name and Image Weeks Before …,,65,25,https://www.bing.com/ck/a?!&&p=4045a50af76eacf3b01296ce0c2ca84640aa527e9a62989b65cfcb535b8e2024JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=20295d21-0cef-6bbd-023f-4ae70d436a10&u=a1aHR0cHM6Ly9lbi5tLndpa2lwZWRpYS5vcmcvd2lraS9GQ19aZW5pdF9TYWludF9QZXRlcnNidXJn&ntb=1,FC Zenit Saint Petersburg - Wikipedia,"Football Club Zenit (Russian: Футбольный клуб «Зенит», romanized: Futbolny klub ""Zenit"", pronounced [fʊdˈbolʲnɨj ˈklub zʲɪˈnʲit]), …",,65,25,https://www.bing.com/ck/a?!&&p=07175e2216102310724b670ee75e3aebcc5b4646551f7c9a40f49cf5c4649a8fJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=20295d21-0cef-6bbd-023f-4ae70d436a10&u=a1aHR0cHM6Ly96ZW5pdC5vcmcvY2F0ZWdvcnkvY2h1cmNoLWFuZC13b3JsZC8&ntb=1,Church and World Archives - ZENIT - English,"These fraudulent posts offer supposed slots to receive a blessing from Pope Leo XIV, as well as photographs, personal meetings, or …",,65,25,https://www.bing.com/ck/a?!&&p=4ad63ad392470f358d6ad0dc3db40ebdaaf91b1148fb093691082a65fbbac951JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=20295d21-0cef-6bbd-023f-4ae70d436a10&u=a1aHR0cHM6Ly9lbi5mYy16ZW5pdC5ydS8&ntb=1,"Official site of Zenit football club Saint Petersburg, News, Calendar ...","25. Mai 2023 · Official site of Zenit football club Saint Petersburg, News, Calendar, Tables, Video, Photo Daniil Kondakov: “I think …",,65,25,https://www.bing.com/ck/a?!&&p=c6cb9734c69b4fee38c6235f45d728ab4a638b0cbcd0d632301d44ecead5bb9aJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=20295d21-0cef-6bbd-023f-4ae70d436a10&u=a1aHR0cHM6Ly9naXZpbmcuemVuaXQub3JnL2VuLw&ntb=1,Zenit - The World Seen From Rome,"Zenit is an international, non-profit news agency staffed by a team of professionals and volunteers who are convinced that the …",
sped_e523c721824c19,"""Fanex"" Transport und Logistik GmbH",Niederösterreich,2331 Vösendorf,,https://firmen.wko.at/%22fanex%22-transport-und-logistik-gmbh/nieder%c3%b6sterreich/?firmaid=bbb6ca86-3526-4784-95b0-166c19129385&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,7,,,0,0,65,25,https://www.bing.com/ck/a?!&&p=1390b180c8b16f5cf27d67886991b1026d6bd8f058a6cbc8be66f415a4795b9aJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2e4fc44d-dbed-6916-1615-d38bda8168a4&u=a1aHR0cHM6Ly93d3cuZmFuZXhncm91cC5jb20vaG9tZQ&ntb=1,Fanex Group,"FanEx connects ticketing, memberships, hospitality, commerce, access and fan intelligence, helping organisations grow revenue, …",,65,25,https://www.bing.com/ck/a?!&&p=0a8f0aeaade15ad84cfc5eb8f9c43cd98c49717da9a9d4c95bf955a87140dd24JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2e4fc44d-dbed-6916-1615-d38bda8168a4&u=a1aHR0cHM6Ly93d3cuZmFuZXhhcHAuY29tLw&ntb=1,Fanex - The Sports Stock Market,"Buy and sell NBA, NFL, and NCAAB team shares on Fanex, the sports stock market. Build your portfolio and compete.",,65,25,https://www.bing.com/ck/a?!&&p=c4897d37decb67c720a3d5b119cf5eefe6f0bbde1832c54bdea83f4ab1c80402JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2e4fc44d-dbed-6916-1615-d38bda8168a4&u=a1aHR0cHM6Ly9mYW5leC5wbC9lbg&ntb=1,Home | Fanex,"Fanex is a Polish family company with over 30 years of tradition. We specialize in the production of sauces, spices and many …",,65,25,https://www.bing.com/ck/a?!&&p=988a6781489a6dbf84a8b22d61d92f5e21fd7d6cf1158b65a19da1745013f201JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2e4fc44d-dbed-6916-1615-d38bda8168a4&u=a1aHR0cHM6Ly9mYW5leC5jb20v&ntb=1,fanex .com,fanex.com,,65,25,https://www.bing.com/ck/a?!&&p=ea4fc6dfecbef6529fe0ccc7346a07507263a7a6fdae143b733db4d397500891JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2e4fc44d-dbed-6916-1615-d38bda8168a4&u=a1aHR0cHM6Ly9hcHBzLm1pY3Jvc29mdC5jb20vZGV0YWlsLzltdjhnZGt2aGxiaA&ntb=1,FANEX - Free download and install on Windows | Microsoft Store,"FANEX is a social media platform. Track series, movies, anime, cartoons and games all in one place, never miss a new episode, and …",
sped_bc560d2ed91177,Albert Aigner Betriebsgesellschaft m.b.H.,Oberösterreich,4680 Haag am Hausruck,http://www.aigner-haag.at/,https://firmen.wko.at/albert-aigner-betriebsgesellschaft-mbh-int-transporte-brennstoffhandel-mietwagen/ober%c3%b6sterreich/?firmaid=f68e23e4-b8bb-492c-8414-3f476d15eaeb&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_6b97baab83ce9a,ARAplus GmbH,Wien,1060 Wien,,https://firmen.wko.at/araplus-gmbh/wien/?firmaid=53236451-e4c6-4da2-9314-19ff82306aff&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_6431358d94c11a,Bernsped Logistik GmbH,Niederösterreich,2560 Berndorf,https://www.bernsped.com/,https://firmen.wko.at/bernsped-logistik-gmbh/nieder%c3%b6sterreich/?firmaid=f70ff9af-a48b-4a34-b6e1-77ce5d8e1f24&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_8b70e6484f7b70,Cargoe GmbH,Salzburg,5412 Puch bei Hallein,,https://firmen.wko.at/cargoe-gmbh/salzburg/?firmaid=336ae258-abe8-4183-91db-9276d83a3fd9&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_8c3d312b10a28c,Contlog Containerlogistik G.m.b.H.,Wien,1020 Wien,,https://firmen.wko.at/contlog-containerlogistik-gmbh/wien/?firmaid=a8270e0f-3c89-4995-a69e-95dc094e4150&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_e46ad6323e0145,DIREKT Kurierdienst GmbH,Wien,1120 Wien,http://www.direkt.biz/,https://firmen.wko.at/direkt-kurierdienst-gmbh-kurierdienst/wien/?firmaid=3b06801f-0c35-4701-ad9e-098c633a3ac0&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
